date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:27	155090/155090	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:25%20GMT	https://www.convertworld.com/pt/moeda/singapura/sgd-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/singapura/sgd-para-gbp.html	(from https://www.convertworld.com/pt/moeda/singapura.html)
20:22:28	155709/155709	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:26%20GMT	https://www.convertworld.com/pt/moeda/singapura/sgd-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/singapura/sgd-para-jpy.html	(from https://www.convertworld.com/pt/moeda/singapura.html)
20:22:29	155101/155101	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:26%20GMT	https://www.convertworld.com/pt/moeda/singapura/sgd-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/singapura/sgd-para-aud.html	(from https://www.convertworld.com/pt/moeda/singapura.html)
20:22:29	155091/155091	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:27%20GMT	https://www.convertworld.com/pt/moeda/singapura/sgd-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/singapura/sgd-para-cad.html	(from https://www.convertworld.com/pt/moeda/singapura.html)
20:22:30	155072/155072	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:28%20GMT	https://www.convertworld.com/pt/moeda/singapura/sgd-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/singapura/sgd-para-chf.html	(from https://www.convertworld.com/pt/moeda/singapura.html)
20:22:31	155078/155078	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:28%20GMT	https://www.convertworld.com/pt/moeda/singapura/sgd-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/singapura/sgd-para-cny.html	(from https://www.convertworld.com/pt/moeda/singapura.html)
20:22:31	155054/155054	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:29%20GMT	https://www.convertworld.com/pt/moeda/singapura/sgd-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/singapura/sgd-para-sek.html	(from https://www.convertworld.com/pt/moeda/singapura.html)
20:22:32	155789/155789	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:30%20GMT	https://www.convertworld.com/pt/moeda/singapura/sgd-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/singapura/sgd-para-brl.html	(from https://www.convertworld.com/pt/moeda/singapura.html)
20:22:33	155137/155137	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:30%20GMT	https://www.convertworld.com/pt/moeda/singapura/sgd-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/singapura/sgd-para-nzd.html	(from https://www.convertworld.com/pt/moeda/singapura.html)
20:22:34	155785/155785	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:31%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-usd.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:35	156851/156851	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:32%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-eur.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:35	155709/155709	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:33%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-gbp.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:36	156344/156344	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:33%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-jpy.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:37	155732/155732	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:34%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-aud.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:37	155714/155714	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:35%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-cad.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:39	155695/155695	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:36%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-chf.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:39	155709/155709	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:36%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-cny.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:40	155681/155681	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:37%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-sek.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:40	156412/156412	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:38%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-brl.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:41	155764/155764	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:38%20GMT	https://www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/trindade-e-tabago/ttd-para-nzd.html	(from https://www.convertworld.com/pt/moeda/trindade-e-tabago.html)
20:22:42	156045/156045	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:39%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-usd.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:43	157115/157115	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:40%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-eur.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:43	155977/155977	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:41%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-gbp.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:44	156604/156604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:41%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-jpy.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:45	155996/155996	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:42%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-aud.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:45	155982/155982	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:43%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-cad.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:46	155967/155967	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:43%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-chf.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:47	155977/155977	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:44%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-cny.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:47	155957/155957	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:45%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-sek.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:48	156684/156684	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:45%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-brl.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:49	156032/156032	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:46%20GMT	https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/dolar-do-caribe-oriental/xcd-para-nzd.html	(from https://www.convertworld.com/pt/moeda/dolar-do-caribe-oriental.html)
20:22:49	155113/155113	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:47%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-usd.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:50	156179/156179	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:48%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-eur.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:51	155041/155041	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:48%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-gbp.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:51	155666/155666	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:49%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-jpy.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:52	155056/155056	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:50%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-aud.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:53	155046/155046	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:50%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-cad.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:54	155023/155023	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:51%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-chf.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:55	155032/155032	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:53%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-cny.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:56	155008/155008	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:53%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-sek.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:56	155739/155739	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:54%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-brl.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:57	155092/155092	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:55%20GMT	https://www.convertworld.com/pt/moeda/suriname/srd-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/suriname/srd-para-nzd.html	(from https://www.convertworld.com/pt/moeda/suriname.html)
20:22:58	154817/154817	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:55%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-usd.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:22:59	155887/155887	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:56%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-eur.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:22:59	154753/154753	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:57%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-gbp.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:23:00	155376/155376	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:57%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-jpy.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:23:01	154772/154772	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:58%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-aud.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:23:01	154750/154750	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:59%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-cad.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:23:02	154735/154735	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:19:59%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-chf.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:23:03	154749/154749	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:00%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-cny.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:23:03	154725/154725	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:01%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-sek.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:23:04	155456/155456	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:01%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-brl.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:23:05	154800/154800	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:02%20GMT	https://www.convertworld.com/pt/moeda/fiji/fjd-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/fiji/fjd-para-nzd.html	(from https://www.convertworld.com/pt/moeda/fiji.html)
20:23:05	154957/154957	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:03%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-usd.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:07	154885/154885	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:04%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-gbp.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:08	156019/156019	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:04%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-eur.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:08	155509/155509	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:06%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-jpy.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:09	154908/154908	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:07%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-aud.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:10	154890/154890	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:07%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-cad.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:10	154875/154875	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:08%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-chf.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:11	154884/154884	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:09%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-cny.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:12	154856/154856	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:09%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-sek.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:13	155591/155591	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:10%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-brl.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:13	154932/154932	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:11%20GMT	https://www.convertworld.com/pt/moeda/guiana/gyd-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/guiana/gyd-para-nzd.html	(from https://www.convertworld.com/pt/moeda/guiana.html)
20:23:14	155000/155000	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:11%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-usd.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:15	156074/156074	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:12%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-eur.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:15	154936/154936	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:13%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-gbp.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:16	155560/155560	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:13%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-jpy.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:17	154955/154955	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:14%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-aud.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:17	154945/154945	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:15%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-cad.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:18	154918/154918	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:15%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-chf.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:19	154931/154931	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:16%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-cny.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:20	154911/154911	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:17%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-sek.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-sek.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:20	155642/155642	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:18%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-brl.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-brl.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:21	154987/154987	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:18%20GMT	https://www.convertworld.com/pt/moeda/jamaica/jmd-para-nzd.html	website/convertworld/www.convertworld.com/pt/moeda/jamaica/jmd-para-nzd.html	(from https://www.convertworld.com/pt/moeda/jamaica.html)
20:23:22	155025/155025	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:19%20GMT	https://www.convertworld.com/pt/moeda/namibia/nad-para-usd.html	website/convertworld/www.convertworld.com/pt/moeda/namibia/nad-para-usd.html	(from https://www.convertworld.com/pt/moeda/namibia.html)
20:23:23	156103/156103	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:20%20GMT	https://www.convertworld.com/pt/moeda/namibia/nad-para-eur.html	website/convertworld/www.convertworld.com/pt/moeda/namibia/nad-para-eur.html	(from https://www.convertworld.com/pt/moeda/namibia.html)
20:23:23	154961/154961	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:21%20GMT	https://www.convertworld.com/pt/moeda/namibia/nad-para-gbp.html	website/convertworld/www.convertworld.com/pt/moeda/namibia/nad-para-gbp.html	(from https://www.convertworld.com/pt/moeda/namibia.html)
20:23:24	155590/155590	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:21%20GMT	https://www.convertworld.com/pt/moeda/namibia/nad-para-jpy.html	website/convertworld/www.convertworld.com/pt/moeda/namibia/nad-para-jpy.html	(from https://www.convertworld.com/pt/moeda/namibia.html)
20:23:25	154984/154984	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:22%20GMT	https://www.convertworld.com/pt/moeda/namibia/nad-para-aud.html	website/convertworld/www.convertworld.com/pt/moeda/namibia/nad-para-aud.html	(from https://www.convertworld.com/pt/moeda/namibia.html)
20:23:25	154978/154978	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:23%20GMT	https://www.convertworld.com/pt/moeda/namibia/nad-para-cad.html	website/convertworld/www.convertworld.com/pt/moeda/namibia/nad-para-cad.html	(from https://www.convertworld.com/pt/moeda/namibia.html)
20:23:26	154951/154951	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:23%20GMT	https://www.convertworld.com/pt/moeda/namibia/nad-para-chf.html	website/convertworld/www.convertworld.com/pt/moeda/namibia/nad-para-chf.html	(from https://www.convertworld.com/pt/moeda/namibia.html)
20:23:27	154964/154964	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Nov%202021%2023:20:24%20GMT	https://www.convertworld.com/pt/moeda/namibia/nad-para-cny.html	website/convertworld/www.convertworld.com/pt/moeda/namibia/nad-para-cny.html	(from https://www.convertworld.com/pt/moeda/namibia.html)
